category,city,name,price,rating,review_count,state
beautysvc,Meridian,Enchanted Nails & Tanning,$$,3.0,18,ID
beautysvc,Boise,Fete Style Bar,$$,4.0,18,ID
beautysvc,Meridian,Rain Salon & Spa,$$$,4.5,18,ID
beautysvc,Meridian,Sunshine Massage Spa,$,4.5,18,ID
beautysvc,Boise,Formal Nails,$$,3.0,18,ID
beautysvc,Boise,Muse Salon and Spa,$$,4.0,18,ID
beautysvc,Meridian,Glitz Nail Studio,$$,3.5,18,ID
beautysvc,Boise,Coco Nail Bar,$$,3.5,18,ID
beautysvc,Boise,Vince's Barber Shop,$,4.0,18,ID
beautysvc,Boise,Relax Massage,$,4.5,17,ID
beautysvc,Meridian,Look At Me Now Lash Lounge - Meridian,$$,4.0,17,ID
beautysvc,Boise,Whimsy A Salon,$$,4.0,17,ID
beautysvc,Boise,Ocean Nails & Spa,$$,3.5,17,ID
beautysvc,Boise,Nails & Spa At 17th,$$,3.0,17,ID
beautysvc,Boise,"Silk Touch Med Spa, Laser & Lipo",$$$,3.0,17,ID
beautysvc,Boise,Diva Nails,$,3.0,17,ID
beautysvc,Boise,Foxy Nails,$$,3.0,16,ID
beautysvc,Eagle,Natural Foot Spa,$$,4.5,16,ID
beautysvc,Nampa,Sirène Spa,$$,4.0,16,ID
beautysvc,Boise,Bombshell Salon,$$,4.5,16,ID
beautysvc,Boise,Sephora,$$,3.5,16,ID
beautysvc,Meridian,Angel Nails & Spa,$$,4.0,15,ID
beautysvc,Meridian,Lady Jane's Haircuts for Men,$,3.0,15,ID
beautysvc,Meridian,Gloss Nail Studio,$$,3.5,15,ID
beautysvc,Boise,DV 8 Salon,$$,5.0,15,ID
beautysvc,Eagle,Panache Hair Studio & Day Spa,$$,4.0,15,ID
beautysvc,Meridian,Meraki Skin Spa,$$,5.0,15,ID
beautysvc,Meridian,Modern Nails and Spa,$$,3.0,15,ID
beautysvc,Kapaa,Lindsay Stebbins,$$,5.0,7,HI
beautysvc,Boise,The Collab Salon,$$,4.5,15,ID
beautysvc,Boise,Ikon Tattoo and Body Piercing,$$,4.5,15,ID
beautysvc,Meridian,4U Hair & Nails,$$,4.5,15,ID
beautysvc,Boise,Craftsman Unlimited Haircuts,$$,4.0,15,ID
beautysvc,Meridian,Ulta Beauty,$$,3.0,15,ID
beautysvc,Eagle,Todd Stewart Salon,$$,4.5,14,ID
beautysvc,Boise,Elements Massage - Boise,$$,3.5,14,ID
beautysvc,Meridian,Nails Plus,$$,3.0,14,ID
beautysvc,Boise,Yeh It Hurts Tattoo and Piercings,$$,2.5,14,ID
beautysvc,Boise,Walgreens,$$,2.5,14,ID
beautysvc,Eagle,Sweet Cheeks Beauty Bar,$$,4.0,14,ID
beautysvc,Boise,Sport Clips Haircuts of Overland & I-84,$$,3.5,14,ID
beautysvc,Boise,Madril Hair Design,$$,4.5,14,ID
beautysvc,Boise,The Wicked Hair,$$,5.0,14,ID
beautysvc,Meridian,CT Nails and Spa,$,2.5,14,ID
beautysvc,Boise,Beauty Nails,$$,3.5,14,ID
beautysvc,Meridian,Lush,$$,4.5,13,ID
beautysvc,Eagle,Eagle Day Spa,$$,4.0,13,ID
beautysvc,Boise,Sport Clips Haircuts of Southeast Boise,$$,4.0,13,ID
beautysvc,Boise,Pro Nails,$$,2.5,13,ID
beautysvc,Eagle,Rosy Nails,$$,1.5,13,ID
beautysvc,Boise,Caliente Salon,$$,3.5,13,ID
beautysvc,Boise,Pasinee Thai Massage,$$,5.0,13,ID
beautysvc,Boise,Sky Nails,$$,3.5,13,ID
beautysvc,Boise,Simplicity Laser Hair Removal,$$,1.5,13,ID
beautysvc,Boise,PS Nails & Spa,$$,2.0,12,ID
beautysvc,Boise,Luxe Nail & Spa,$$,2.5,12,ID
beautysvc,Eagle,Eagle Eye Barber,$,5.0,12,ID
beautysvc,Boise,Beau Monde Spa,$$,4.0,12,ID
beautysvc,Boise,Black Cat Tattoo,$$,4.5,12,ID
beautysvc,Boise,Organic Origins Spa,$$$,5.0,12,ID
beautysvc,Boise,Unique Nails,$$,3.0,12,ID
beautysvc,Garden City,Treasure Valley Barber Co,$,4.5,12,ID
beautysvc,Boise,Great Clips,$,2.5,12,ID
beautysvc,Boise,Paul Mitchell The School Boise,$,3.5,11,ID
beautysvc,Boise,Great Clips,$,3.0,11,ID
beautysvc,Boise,Looks Unlimited Salon & Spa,$$,3.5,11,ID
beautysvc,Meridian,Tip Top Nails & Spa,$,2.0,11,ID
beautysvc,Meridian,Lotus Hair Spa,$$,4.0,11,ID
beautysvc,Boise,Synergy Salon & Spa,$$,4.0,11,ID
beautysvc,Boise,Northend Nail Design,$$,4.5,11,ID
beautysvc,Boise,Allante Life Med Spa,$$,3.0,11,ID
beautysvc,Meridian,ReJuv Medspa,$$,4.5,11,ID
beautysvc,Boise,Xpressions Salon,$$,4.0,11,ID
beautysvc,Meridian,208 Beauty & Co,$$,4.5,11,ID
beautysvc,Eagle,Renu Medispa,$$$,4.0,11,ID
beautysvc,Boise,Artistic Cosmetic Solutions,$$$,5.0,11,ID
beautysvc,Boise,Hair Cut Up,$$,4.5,11,ID
beautysvc,Meridian,The Processing Bar Salon,$$,5.0,11,ID
beautysvc,Meridian,Bamboo Oriental Body Massage,$$,3.5,10,ID
beautysvc,Boise,Sport Clips Haircuts of Downtown Boise,$$,3.0,10,ID
beautysvc,Boise,Hair Plus,$,3.0,10,ID
beautysvc,Boise,10 Street Hair Co,$,4.5,10,ID
beautysvc,Boise,Bobbi Bullock,$$$,5.0,10,ID
beautysvc,Boise,A Minds Eye Tattoo,$$,4.5,10,ID
beautysvc,Garden City,Visual Effects Salon & Spa,$$$,3.5,10,ID
beautysvc,Boise,Allay Spa,$$,2.5,10,ID
beautysvc,Boise,Azure Hair Studio,$$,4.5,10,ID
beautysvc,Boise,M Spa,$$,5.0,10,ID
beautysvc,Meridian,The Stache Studio,$$,4.5,10,ID
beautysvc,Boise,Aloha Tattoo and Arts,$$,4.5,10,ID
beautysvc,Meridian,Golden Massage Spa,$$,4.0,9,ID
beautysvc,Boise,Glo Boise,$$,4.5,9,ID
beautysvc,Boise,Aveda Institute Boise Salon,$,4.0,9,ID
beautysvc,Meridian,Fantastic Sams Hair Salons,$$,4.0,9,ID
beautysvc,Boise,Amethyst Boutique Salon,$$,4.0,9,ID
beautysvc,Boise,Shear Madness! Barber Shop,$,4.0,9,ID
beautysvc,Boise,Bergamot HIll,$$,4.5,9,ID
beautysvc,Boise,Mark-N Barber Shop,$,5.0,9,ID
beautysvc,Boise,"The Foot Whisperer, Inc",$$,4.5,9,ID
beautysvc,Eagle,Keller Skin Care,$$,3.5,9,ID
beautysvc,Boise,Pur Zen Massage Therapy,$$,5.0,9,ID
beautysvc,Meridian,Ideal Image Boise,$$,2.5,9,ID
beautysvc,Boise,The Polish Suite,$$$,1.0,9,ID
beautysvc,Boise,The Barber Story,$$,5.0,9,ID
beautysvc,Meridian,Precision Laser & Esthetics,$$$,4.0,8,ID
beautysvc,Boise,VitaNovu,$$$$,3.0,8,ID
beautysvc,Boise,Chalice Tattoo,$$$,4.0,8,ID
beautysvc,Boise,Remedy Skin Care,$$$,5.0,8,ID
beautysvc,Meridian,Great Clips,$$,3.0,8,ID
beautysvc,Eagle,Walgreens,$$,3.0,8,ID
beautysvc,Meridian,B and J's Barber Shop,$,4.5,8,ID
beautysvc,Boise,Pinon Nails & Spa,$$,3.0,8,ID
beautysvc,Boise,Studio 3 Spa,$$,4.5,8,ID
beautysvc,Meridian,Tantalum Salon,$$,5.0,8,ID
beautysvc,Boise,luxe nails,$,2.5,8,ID
beautysvc,Boise,Collective Concept,$$,5.0,8,ID
beautysvc,Boise,Palm Beach Tan,$$,3.0,8,ID
beautysvc,Eagle,Supercuts,$$,4.0,8,ID
beautysvc,Meridian,V3 Hair Studio,$$,4.0,8,ID
beautysvc,Kuna,Kuna Nails & Spa,$$,4.0,7,ID
beautysvc,Boise,Jana's Hair Cuttin'store,$$,4.5,7,ID
beautysvc,Boise,Red Stiletto Hair Salon,$,3.5,7,ID
beautysvc,Boise,BT Nails & Spa,$$,3.5,7,ID
beautysvc,Boise,Perfect Look,$,3.0,7,ID
beautysvc,Boise,Ambitions Nail & Hair Studio,$$,4.5,7,ID
beautysvc,Boise,Spa 35 Med Spa,$$$,4.0,7,ID
beautysvc,Boise,Classy Nails,$,3.5,7,ID
beautysvc,Boise,Grove Fitness Club & Spa,$$,3.5,7,ID
beautysvc,Boise,Resurrected Tattoo & Piercing,$$,3.0,7,ID
beautysvc,Meridian,Walgreens,$,3.5,7,ID
beautysvc,Boise,Iron Wolf Tattoo,$$,4.5,7,ID
beautysvc,Boise,Exotic Nails,$,3.0,7,ID
beautysvc,Eagle,Redlan's Gentlemen's Grooming,$,4.5,7,ID
beautysvc,Boise,Elite Barber Shop,$$,4.0,7,ID
beautysvc,Boise,Krahnic Body Art,$$$,5.0,7,ID
beautysvc,Eagle,Salon Couture,$$,5.0,7,ID
beautysvc,Boise,Great Clips,$,3.5,6,ID
beautysvc,Boise,Walgreens,$$,3.5,6,ID
beautysvc,Boise,Six Daggers Tattoo,$$,4.5,6,ID
beautysvc,Boise,Refine Skin Clinic,$,4.5,6,ID
beautysvc,Meridian,Hair by Jen,$$,5.0,6,ID
beautysvc,Meridian,Walgreens,$$,2.5,6,ID
beautysvc,Meridian,Smart Skin Solutions,$$,5.0,6,CA
beautysvc,Meridian,Hairspray Salon & Spa,$$$,4.0,6,ID
beautysvc,Boise,Massage Envy - Boise North,$$,3.5,6,ID
beautysvc,Boise,Ali Barber 208,$$,5.0,6,ID
beautysvc,Eagle,Sport Clips Haircuts of Eagle,$$,3.5,6,ID
beautysvc,Boise,Walgreens,$,2.0,6,ID
beautysvc,Meridian,Nail Place,$$,4.0,6,ID
beautysvc,Boise,Thistle and Poppy Salon,$$,3.5,6,ID
beautysvc,Boise,Wholistic Beauty Boutique,$$,5.0,6,ID
beautysvc,Boise,Sportsmans Barbershop,$,5.0,6,ID
beautysvc,Boise,Red Betty's Hair House,$$,4.5,6,ID
beautysvc,Meridian,Salon G,$$,4.5,6,ID
beautysvc,Boise,Beau Monde Spa Fairview,$$,4.5,6,ID
beautysvc,Meridian,Great Clips,$,3.0,6,ID
beautysvc,Boise,Fantastic Sams Hair Salons,$,3.5,6,ID
beautysvc,Meridian,Supercuts,$,3.0,6,ID
beautysvc,Boise,Great Clips,$,2.5,6,ID
beautysvc,Boise,North End Barber Shop,$$,3.5,6,ID
beautysvc,Boise,Face Defined PMU Studio & Academy,$$,5.0,5,ID
beautysvc,Boise,The Beauty Bar,$$,5.0,5,ID
beautysvc,Meridian,Urban Roots Salon,$$,5.0,5,ID
beautysvc,Boise,Clippers Hair Design,$$$,3.0,5,ID
beautysvc,Eagle,Dye My Roots,$$,5.0,5,ID
beautysvc,Meridian,Sports Zone Clips-N-Cuts,$,3.5,5,ID
beautysvc,Boise,Snake River Tattoo,$$$,3.5,5,ID
beautysvc,Boise,Anna Nails & Spa,$$,3.0,5,ID
beautysvc,Boise,Ruby's Skin Care,$,4.0,5,ID
beautysvc,Boise,Sally Beauty Supply,$$$,3.0,5,ID
beautysvc,Boise,Jamaca Me Tan,$$,1.0,5,ID
beautysvc,Garden City,Talon Tattoo Company,$$$,5.0,5,ID
beautysvc,Boise,The Vincent Salon,$$,5.0,5,ID
beautysvc,Meridian,So Posh Spa,$,2.0,5,ID
beautysvc,Boise,Supercuts,$,2.5,5,ID
beautysvc,Boise,Belmont Barbershop,$$,5.0,5,ID
beautysvc,Eagle,PURE,$$$,4.0,5,ID
beautysvc,Boise,Looks Unlimited,$$,3.5,5,ID
beautysvc,Boise,Two Zero Eight Salon and Spa,$$,5.0,5,ID
beautysvc,Meridian,Grand Illusion Hair & Nail Salon,$$,4.0,5,ID
beautysvc,Boise,To Dye For Hair Studio,$,5.0,5,ID
beautysvc,Boise,River Run Day Spa,$$,5.0,5,ID
beautysvc,Boise,Kathy's Wig Boutique,$$,5.0,5,ID
beautysvc,Meridian,Posh Nail Salon,$$,2.0,5,ID
beautysvc,Meridian,Caleb's Chopshop,$$,4.0,5,ID
beautysvc,Boise,Tease Hair and Lash Studio,$$,3.5,4,ID
beautysvc,Boise,Supercuts,$$,3.0,4,ID
beautysvc,Boise,GRAE Salon - Boise,$$,4.0,4,ID
beautysvc,Meridian,Supercuts,$$,3.0,4,ID
beautysvc,Boise,Eclipse Hair & Nail Design,$,4.5,4,ID
beautysvc,Meridian,Northwest Laser Institute and Medi Spa,$$,5.0,4,ID
beautysvc,Boise,Atomic Salon,$,5.0,4,ID
beautysvc,Boise,Walgreens,$$,4.0,4,ID
beautysvc,Las Vegas,LV Shiatsu Massage,$$$,4.0,4,NV
beautysvc,Meridian,# 1 Nail Salon,$$,2.5,4,ID
beautysvc,Meridian,Shearly Shabby Salon,$$,3.5,4,ID
beautysvc,boise,Shockra Hair Salon,$$,4.0,4,ID
beautysvc,Boise,Madrid Barber,$$,5.0,4,ID
beautysvc,Boise,Platinum Beauty Lounge,$$,5.0,4,ID
beautysvc,Boise,UpperKutz,$,5.0,4,ID
beautysvc,Boise,Rendezvous Salon,$$,5.0,4,ID
beautysvc,Boise,Inkvision,$$$,5.0,4,ID
beautysvc,Meridian,Paradigm A Hair Salon,$$,4.0,4,ID
beautysvc,Meridian,Mane Street Salon,$$,5.0,4,ID
beautysvc,Boise,Fantastic Sams Hair Salons,$$,4.0,4,ID
beautysvc,Eagle,Camille Beckman,$$,4.5,4,ID
beautysvc,Boise,Head Liners Cut & style Barbershop,$$,5.0,4,ID
beautysvc,Boise,Body & Soul Salon Spa,$$,3.0,4,ID
beautysvc,Boise,208 Tattoo and Piercing Lounge,$,2.5,3,ID
beautysvc,Eagle,Loose Ends Hair Design,$$,5.0,3,ID
beautysvc,Boise,Mint Salon+Spa,$$,4.5,3,ID
beautysvc,Boise,Luscious Nails Salon & Spa,$$$,4.5,3,ID
beautysvc,Boise,Alegria Massage Therapy,$$,5.0,3,ID
beautysvc,Eagle,INsideOUT Salon,$$,4.5,3,ID
beautysvc,Boise,Walgreens,$,2.5,3,ID
beautysvc,Boise,A Cut Above Barber Shop,$$,2.5,3,ID
beautysvc,Boise,Palm Beach Tan,$$,3.5,3,ID
beautysvc,Boise,Stag Hair Care,$$,3.5,3,ID
beautysvc,Meridian,Palm Beach Tan,$$,2.0,3,ID
beautysvc,Meridian,Walgreens,$$,2.5,3,ID
beautysvc,Meridian,Lotus Massage,$$,3.5,3,ID
beautysvc,Meridian,Erykane Ink,$$,2.5,3,ID
beautysvc,Boise,Orange Hair Salon & Spa,$$,4.5,3,ID
beautysvc,Boise,DOC Scissors,$,4.5,3,ID
beautysvc,Boise,Q Cuts,$,1.0,3,ID
beautysvc,Boise,Grass Roots Salon,$$$,5.0,3,ID
beautysvc,Boise,Vista Neighborhood Barber,$$,4.0,3,ID
beautysvc,Boise,Wispers,$$,5.0,3,ID
beautysvc,Meridian,Walgreens,$,3.5,3,ID
beautysvc,Boise,Three Oaks Academy & Integrative Therapy Clinic,$,4.5,3,ID
beautysvc,Meridian,SmartStyle,$,2.5,3,ID
beautysvc,Boise,Walgreens,$,3.0,3,ID
beautysvc,Boise,Soul Ease,$$,5.0,3,ID
beautysvc,Boise,Palm Beach Tan,$$,4.5,3,ID
beautysvc,Boise,Shear Joy Salon,$$,4.5,3,ID
beautysvc,Boise,MUAH Salon,$$$,3.5,3,ID
beautysvc,Meridian,Studio Chic Salon and Spa,$$,4.5,3,ID
beautysvc,Boise,Nobody's Hero Tattoo,$$,3.5,3,ID
beautysvc,Boise,Hairbase Barbershop,$,5.0,3,ID
beautysvc,Boise,Bond & Co Hairstyles,$$,5.0,3,ID
beautysvc,Garden City,Walgreens,$$$$,3.5,3,ID
beautysvc,Boise,Boo's Tattoo Boise,$$,2.0,3,ID
beautysvc,Meridian,Grace Kim Skin Care,$$,5.0,3,ID
beautysvc,Boise,Adorn Hair Studio,$$,5.0,2,ID
beautysvc,Boise,HairMasters,$$,1.0,2,ID
beautysvc,Boise,Hair at the Hoff,$$$,3.0,2,ID
beautysvc,Boise,The Fox Den,$$,5.0,2,ID
beautysvc,Eagle,Cellz Plus Skin Care,$$,5.0,2,ID
beautysvc,Meridian,Walgreens,$,2.0,2,ID
beautysvc,Boise,Elite Massage Studio,$$,4.0,2,ID
beautysvc,Meridian,Nails Place,$$,3.5,2,ID
beautysvc,Boise,Jmz Salon & Spa,$$$,2.5,2,ID
beautysvc,Meridian,Sally Beauty Supply,$$,3.0,2,ID
beautysvc,Boise,Bath & Body Works,$,5.0,2,ID
beautysvc,Boise,Beauty Queen Salon & Spa,$$,5.0,2,ID
beautysvc,Meridian,Lilly's Full Service Salon,$$,5.0,2,ID
beautysvc,Boise,Philip James Paul Mitchell Focus Salon,$$,3.0,2,ID
beautysvc,Boise,Siempre Skin Care,$$,5.0,2,ID
beautysvc,Boise,Heads Up Salon,$$,4.5,2,ID
beautysvc,Boise,Victory Nail & Spa,$,2.5,2,ID
beautysvc,Boise,Sally Beauty Supply,$$,3.5,2,ID
beautysvc,Eagle,Great Clips,$$,2.5,2,ID
beautysvc,Boise,Olivers,$$,4.5,2,ID
beautysvc,Boise,Salon Rios,$$,5.0,2,ID
beautysvc,Boise,Hair By Amber Grover,$$$,5.0,2,ID
beautysvc,Meridian,SH Hair + Makeup,$$,5.0,2,ID
beautysvc,Boise,Crimson Mist Salon,$$,4.5,2,ID
beautysvc,Boise,Hairlines,$,5.0,1,ID
beautysvc,Meridian,Bath & Bodyworks,$,4.0,1,ID
beautysvc,Boise,Bushwhacker,$$,1.0,1,ID
beautysvc,Boise,Simply Stunning Salon,$$$$,1.0,1,ID
beautysvc,Meridian,Sunny Nails,$$,1.0,1,ID
beautysvc,Meridian,Trade Secret,$,1.0,1,ID
beautysvc,Boise,Scot Christopher Hair Design,$$,5.0,1,ID
beautysvc,Boise,3 White Feathers,$$,5.0,1,ID
beautysvc,Chicago,Insight Studios,$$,4.5,925,IL
beautysvc,Chicago,Douglas J Aveda Institute,$,3.5,567,IL
beautysvc,Chicago,Twisted Scissors,$$,4.5,539,IL
beautysvc,Chicago,Juko Nail & Skin Rescue,$$,4.5,525,IL
beautysvc,Chicago,XSport Fitness,$$,2.5,490,IL
beautysvc,Chicago,XSport Fitness,$$,2.5,487,IL
beautysvc,Chicago,Mirror Mirror Salon Spa,$$,3.5,484,IL
beautysvc,Chicago,Deluxe Tattoo,$$,5.0,475,IL
beautysvc,Chicago,Fit Foot,$,4.0,457,IL
beautysvc,Chicago,Tattoo Factory,$$,4.0,449,IL
beautysvc,Chicago,Revive Nails & Co.,$$,4.0,449,IL
beautysvc,Chicago,Mario Tricoci Hair Salon & Day Spa,$$$,3.5,446,IL
beautysvc,Chicago,Art + Science,$$,4.5,426,IL
beautysvc,Chicago,XSport Fitness,$$,2.5,426,IL
beautysvc,Chicago,Relax Feet,$,4.5,425,IL
beautysvc,Chicago,Allyu Spa,$$$,4.5,424,IL
beautysvc,Chicago,XSport Fitness,$$,2.5,411,IL
beautysvc,Chicago,HeadQuarter Salon,$$,4.5,403,IL
beautysvc,Chicago,Mojo Spa,$$,4.5,403,IL
beautysvc,Chicago,Huron Nails,$$,4.5,385,IL
beautysvc,Chicago,Spa Space,$$$,3.5,381,IL
beautysvc,Chicago,Salon 1800,$$,4.0,371,IL
beautysvc,Chicago,XEX Salon,$$,4.0,369,IL
beautysvc,Chicago,Trim,$$,4.5,364,IL
beautysvc,Chicago,Chicago Tattoo & Piercing,$$,4.5,362,IL
beautysvc,Chicago,SpaForever,$$,3.0,359,IL
beautysvc,Chicago,Kelly Cardenas Salon - Chicago,$$,4.5,355,IL
beautysvc,Chicago,My Nail.com,$$,4.5,353,IL
beautysvc,Chicago,Maxine,$$$,4.5,353,IL
beautysvc,Chicago,Studio Within Salon and Spa,$$,4.0,352,IL
beautysvc,Chicago,Milios Hair Studio,$$,4.0,352,IL
beautysvc,Chicago,Barbara&Barbara,$,4.5,345,IL
beautysvc,Chicago,Pearl's Nails,$$,4.5,341,IL
beautysvc,Chicago,Sorelle Boutique Salon & Spa,$$,4.0,339,IL
beautysvc,Chicago,Bedazzled Nails and Spa,$$,4.0,337,IL
beautysvc,Chicago,Charles Ifergan Salon - Chicago,$$$,4.0,332,IL
beautysvc,Chicago,SpaDerma,$$,4.5,329,IL
beautysvc,Chicago,DQ Luxury Reflexology Massage & Relaxation Retreat,$$,4.0,328,IL
beautysvc,Chicago,Polish & Pour,$$,3.5,322,IL
beautysvc,Chicago,Ruby Room,$$$,4.0,320,IL
beautysvc,Chicago,Urban Lift Hair Salon,$$,4.5,312,IL
beautysvc,Chicago,Revamp Nails and Waxing,$$,4.5,311,IL
beautysvc,Chicago,Black Hearts Hair House,$$,4.5,310,IL
beautysvc,Chicago,Solo Salon - Elizabeth,$$,4.5,308,IL
beautysvc,Chicago,Pain Stop Wellness,$$,4.0,304,IL
beautysvc,Chicago,Fringe,$$,4.5,300,IL
beautysvc,Chicago,Zazu Salon,$$$,4.5,294,IL
beautysvc,Chicago,Thomas West Salon,$$$,4.0,292,IL
beautysvc,Chicago,OMG Spa,$$,4.0,290,IL
beautysvc,Chicago,Trim,$$,4.5,290,IL
beautysvc,Chicago,Benefit Cosmetics Boutique & BrowBar beauty lounge,$$,4.0,288,IL
beautysvc,Chicago,Salon Envy,$$,4.0,287,IL
beautysvc,Chicago,Dermatology + Aesthetics,$$,3.5,287,IL
beautysvc,Chicago,Fantasy Nails,$,3.5,286,IL
beautysvc,Chicago,Swerve Salon,$$,4.5,285,IL
beautysvc,Skokie,XSport Fitness,$$,2.5,278,IL
beautysvc,Chicago,Robert Jeffrey Hair Studio - Lakeview,$$,4.5,278,IL
beautysvc,Chicago,Painless Waxing Boutique,$$,5.0,276,IL
beautysvc,Chicago,Fantasy Costumes,$$,4.5,274,IL
beautysvc,Chicago,Bliss Spa,$$$,3.5,271,IL
beautysvc,Chicago,Sonia Salon,$,4.0,270,IL
beautysvc,Chicago,Marin Hair Co,$$,4.5,270,IL
beautysvc,Chicago,Streets of London Salon,$$,4.5,269,IL
beautysvc,Chicago,Salon U,$$,4.5,267,IL
beautysvc,Chicago,Merz Apothecary,$$,4.5,267,IL
beautysvc,Chicago,The Belmont Barbershop,$,4.5,267,IL
beautysvc,Chicago,Hot Nails,$,4.0,266,IL
beautysvc,Chicago,Gallery of Hair,$$,3.5,265,IL
beautysvc,Chicago,Kinzie Nail Spa,$$,3.0,261,IL
beautysvc,Chicago,Drybar - Lincoln Park,$$,2.5,258,IL
beautysvc,Chicago,Urban Spa Nail,$$,4.0,258,IL
beautysvc,Chicago,Lakeview Threading Salon,$,4.5,257,IL
beautysvc,Chicago,Polish & Pour,$$,3.5,255,IL
beautysvc,Chicago,Glowout a Golden Girl Salon,$$,5.0,253,IL
beautysvc,Chicago,AIRE Ancient Baths - Chicago,$$$,4.5,251,IL
beautysvc,Chicago,Chocolate For Your Body,$$,3.5,251,IL
beautysvc,Chicago,Exhale Chicago,$$$,4.0,246,IL
beautysvc,Chicago,Blowtique Salon,$$,3.5,244,IL
beautysvc,Chicago,Edit Salon,$$,5.0,243,IL
beautysvc,Chicago,The Threading Salon,$,4.0,242,IL
beautysvc,Chicago,Floyd's 99 Barbershop,$$,4.0,242,IL
beautysvc,Chicago,Zenails,$$,5.0,242,IL
beautysvc,Chicago,Savon Spa,$$,4.0,241,IL
beautysvc,Park Ridge,Jazeh La Belle Beauty Salon,$,4.5,237,IL
beautysvc,Chicago,Pure Rain Nail Spa,$$,4.0,237,IL
beautysvc,Chicago,Epoch Studio Salon,$$,5.0,236,IL
beautysvc,Chicago,Nail Palette,$$,4.0,233,IL
beautysvc,Chicago,Blueberry Moon,$$,4.5,229,IL
beautysvc,Chicago,Urban Oasis North Avenue,$$$,4.5,224,IL
beautysvc,Chicago,West Loop Nail & Spa,$$,3.5,223,IL
beautysvc,Chicago,Red Square,$$,4.0,221,IL
beautysvc,Chicago,Tres Bien Nails,$$,4.5,219,IL
beautysvc,Chicago,Bang! Salon,$$,4.5,218,IL
beautysvc,Morton Grove,Heavenly Massage,$$,3.5,218,IL
beautysvc,Chicago,Vickies Nail Salon,$$,4.0,217,IL
beautysvc,Chicago,Amy's Nail Gallery,$$,4.0,217,IL
beautysvc,Chicago,Bristle + Grace,$$,4.0,217,IL
beautysvc,Chicago,Goldplaited - Lakeview/Lincoln Park,$$,4.5,216,IL
beautysvc,Chicago,Floyd's 99 Barbershop,$$,4.0,215,IL
beautysvc,Chicago,Jenny's Nail Salon,$$,4.0,215,IL
beautysvc,Chicago,Thread Away,$$,4.0,214,IL
beautysvc,Chicago,Sine Qua Non - Lakeview,$$$,4.5,213,IL
beautysvc,Chicago,The Red Door Salon & Spa,$$$,4.0,212,IL
beautysvc,Chicago,Asha SalonSpa Bucktown,$$,3.5,211,IL
beautysvc,Chicago,Allure De Vie Salon & Day Spa,$$,3.0,211,IL
beautysvc,Chicago,Chamin Nail Studio,$$,4.5,210,IL
beautysvc,Chicago,Madelyn Chicago Nail Spa,$$,4.5,209,IL
beautysvc,Chicago,Paul Mitchell The School Chicago,$,3.5,208,IL
beautysvc,Chicago,KidSnips,$$,4.5,207,IL
beautysvc,Chicago,Goran Coban Salon,$$,4.5,207,IL
beautysvc,Chicago,Loop Nail Spa,$$,3.0,207,IL
beautysvc,Chicago,DVida Spa,$$,4.5,207,IL
beautysvc,Chicago,The Cat's Meow,$$,4.5,206,IL
beautysvc,Chicago,Chicago Ink Tattoo & Body Piercing,$$,4.5,205,IL
beautysvc,Chicago,Revive Massage Therapy & SPA,$$,4.5,205,IL
beautysvc,Chicago,Heavenly Massage,$$,4.0,204,IL
beautysvc,Chicago,Urban Oasis Maple Street,$$$,4.5,204,IL
beautysvc,Chicago,Logan Square Nail Salon,$$,4.0,204,IL
beautysvc,Chicago,Mane Salon,$$,4.5,203,IL
beautysvc,Chicago,Ideal Salon,$,4.5,202,IL
beautysvc,Oak Park,Avenue Nail Spa,$,2.0,200,IL
beautysvc,Chicago,Cally's Curls and Company,$$,4.5,200,IL
beautysvc,Chicago,Tatu Tattoo,$$,4.0,199,IL
beautysvc,Chicago,Asha SalonSpa,$$,4.0,199,IL
beautysvc,Chicago,Joe's Barbershop Chicago,$,4.5,198,IL
beautysvc,Chicago,LUSH,$$$,4.0,196,IL
beautysvc,Chicago,ColorBox Nails & Waxing,$$,5.0,195,IL
beautysvc,Chicago,Anna George Salon & Spa,$$,3.0,194,IL
beautysvc,Skokie,Nailed,$$,4.5,193,IL
beautysvc,Chicago,Sine Qua Non Salon - Andersonville,$$,4.5,193,IL
beautysvc,Chicago,Salon Buzz,$$$,4.0,193,IL
beautysvc,Chicago,Massage House,$$,4.5,192,IL
beautysvc,Chicago,The Waxing Room,$$,4.0,191,IL
beautysvc,Chicago,Benefit Cosmetics Boutique & Brow Bar,$$,4.0,191,IL
beautysvc,Chicago,ZaZaZoo Nail Salon,$$,4.0,191,IL
beautysvc,Chicago,Cleise Brazilian Day Spa,$$,4.5,190,IL
beautysvc,Chicago,Nu Image Nails Spa,$$,4.5,189,IL
beautysvc,Chicago,Siren Salon,$$$,4.5,189,IL
beautysvc,Chicago,Chicago Lashes,$$,4.0,188,IL
beautysvc,Chicago,Jasmine Nails and Spa,$$,3.5,187,IL
beautysvc,Chicago,Salon Buzz,$$$,4.5,187,IL
beautysvc,Chicago,Celebrity Skin Chicago,$$,4.5,187,IL
beautysvc,Evanston,Nails By Angel,$,4.0,187,IL
beautysvc,Chicago,Chicago Touch,$$,4.0,186,IL
beautysvc,Chicago,Just Waxing Salon,$$,4.5,185,IL
beautysvc,Chicago,Bella Pelle Salon & Spa,$$,3.5,184,IL
